source,target,type,weight,evidence
project:reinforcement-learning-for-topology-optimization-of-a-synchronous-reluctance-mot,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:renderedai,venue:rendered,PUBLISHED_AT,1.0,url_primary=rendered.ai
project:rescale-ai-physics,venue:rescale,PUBLISHED_AT,1.0,url_primary=rescale.com
project:rescale-ai-physics-powered-by-nvidia,venue:rescale,PUBLISHED_AT,1.0,url_primary=rescale.com
project:rescale-platform-experience,venue:rescale,PUBLISHED_AT,1.0,url_primary=rescale.com
project:research-on-cost-forecasting-based-on-the-bim-and-neural-network,venue:doi-unknown-publisher,PUBLISHED_AT,1.0,url_paper=doi.org
project:research-on-tool-remaining-useful-life-prediction-algorithm-based-on-machine-lea,venue:iop,PUBLISHED_AT,1.0,url_paper=doi.org
project:restor3d,venue:restor3d,PUBLISHED_AT,1.0,url_primary=restor3d.com
project:revisiting-cad-model-generation-by-learning-raster-sketch,venue:aaai,PUBLISHED_AT,1.0,url_paper=doi.org
project:revopoint-revo-scan,venue:revopoint3d,PUBLISHED_AT,1.0,url_primary=www.revopoint3d.com
project:rgo-robotics,venue:rgorobotics,PUBLISHED_AT,1.0,url_primary=www.rgorobotics.ai
project:robust-topology-optimization-using-efficient-neural-network-surrogates,venue:doi-unknown-publisher,PUBLISHED_AT,1.0,url_paper=doi.org
project:sablono,venue:sablono,PUBLISHED_AT,1.0,url_primary=www.sablono.com
project:scalable-diffusion-for-materials-generation,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:scalable-global-optimization-via-local-bayesian-optimization,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:scan2cad,venue:cvf-cvpriccveccv,PUBLISHED_AT,1.0,url_paper=openaccess.thecvf.com
project:scanobjectnn,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:scenewiz3d-towards-text-guided-3d-scene-composition,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:schneider-industrial-copilot,venue:se,PUBLISHED_AT,1.0,url_primary=www.se.com
project:schrodinger-materials-science,venue:schrodinger,PUBLISHED_AT,1.0,url_primary=www.schrodinger.com
project:scimlai,venue:sciml,PUBLISHED_AT,1.0,url_primary=sciml.ai
project:secad-net-self-supervised-cad-reconstruction-by-learning-sketch-extrude-operatio,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:self-directed-online-machine-learning-for-topology-optimization,venue:nature-portfolio,PUBLISHED_AT,1.0,url_paper=doi.org
project:sensible-robotics,venue:sensiblerobotics,PUBLISHED_AT,1.0,url_primary=www.sensiblerobotics.ai
project:senvol,venue:senvol,PUBLISHED_AT,1.0,url_primary=senvol.com
project:senvol-ml,venue:senvol,PUBLISHED_AT,1.0,url_primary=senvol.com
project:sequential-neural-operator-transformer-for-high-fidelity-surrogates-of-time-depe,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=doi.org
project:sevennet,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:shap-e,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:shapenet-an-information-rich-3d-model-repository,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:shapr3d-ai,venue:shapr3d,PUBLISHED_AT,1.0,url_primary=www.shapr3d.com
project:shining-3d-exmodel,venue:shining3d,PUBLISHED_AT,1.0,url_primary=www.shining3d.com
project:siemens-industrial-copilot-engineering,venue:siemens,PUBLISHED_AT,1.0,url_primary=www.siemens.com
project:siemens-industrial-copilot-operations,venue:siemens,PUBLISHED_AT,1.0,url_primary=www.siemens.com
project:sigmanest,venue:sigmanest,PUBLISHED_AT,1.0,url_primary=www.sigmanest.com
project:simcenter-studio,venue:siemens,PUBLISHED_AT,1.0,url_primary=www.siemens.com
project:simscale-ai-infrastructure,venue:simscale,PUBLISHED_AT,1.0,url_primary=www.simscale.com
project:simscale-foundation-pump,venue:simscale,PUBLISHED_AT,1.0,url_primary=www.simscale.com
project:simscale-platform,venue:simscale,PUBLISHED_AT,1.0,url_primary=www.simscale.com
project:simulink-copilot,venue:mathworks,PUBLISHED_AT,1.0,url_primary=www.mathworks.com
project:sketch-driven-machine-learning-based-topology-optimization,venue:doi-unknown-publisher,PUBLISHED_AT,1.0,url_paper=doi.org
project:sketch2cad,venue:acm-digital-library,PUBLISHED_AT,1.0,url_paper=doi.org
project:sketchcleannet-a-deep-learning-approach-to-the-enhancement-and-correction-of-que,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:sketchgen-generating-constrained-cad-sketches,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:sketchgraphs-a-large-scale-dataset-for-modeling-relational-geometry-in-computer,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:skexgen,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:slice-sampling,venue:doi-unknown-publisher,PUBLISHED_AT,1.0,url_paper=doi.org
project:sloyd,venue:sloyd,PUBLISHED_AT,1.0,url_primary=www.sloyd.ai
project:smac3,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:solid-edge-generative-design,venue:siemens,PUBLISHED_AT,1.0,url_primary=solidedge.siemens.com
project:solidgen-an-autoregressive-model-for-direct-b-rep-synthesis,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:solving-pdes-by-variational-physics-informed-neural-networks-an-a-posteriori-err,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:solving-seismic-wave-equations-on-variable-velocity-models-with-fourier-neural-o,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:spatial-temporal-modeling-using-deep-learning-for-real-time-monitoring-of-additi,venue:asme,PUBLISHED_AT,1.0,url_paper=doi.org
project:speckle,venue:speckle,PUBLISHED_AT,1.0,url_primary=speckle.systems
project:spectral-labs-sgs-1,venue:spectrallabs,PUBLISHED_AT,1.0,url_primary=spectrallabs.ai
project:spfn-supervised-fitting-of-geometric-primitives-to-3d-point-clouds,venue:cvf-cvpriccveccv,PUBLISHED_AT,1.0,url_paper=openaccess.thecvf.com
project:splatsdf-boosting-sdf-nerf-via-architecture-level-fusion-with-gaussian-splats,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:splatter-image-ultra-fast-single-view-3d-reconstruction,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:spline-ai-3d-generation,venue:spline,PUBLISHED_AT,1.0,url_primary=spline.design
project:split-and-fit-learning-b-reps-via-structure-aware-voronoi-partitioning,venue:acm-digital-library,PUBLISHED_AT,1.0,url_paper=doi.org
project:springback-prediction-using-gated-recurrent-unit-and-data-augmentation,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:state-of-the-art-in-defect-detection-based-on-machine-vision,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:stress-based-topology-optimization-method-using-deep-learning,venue:doi-unknown-publisher,PUBLISHED_AT,1.0,url_paper=doi.org
project:strong-oral-plaque-microbiome-signatures-for-dental-implant-diseases-identified,venue:nature-portfolio,PUBLISHED_AT,1.0,url_paper=doi.org
project:suave,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:suresmile,venue:suresmile,PUBLISHED_AT,1.0,url_primary=www.suresmile.com
project:surface-and-edge-detection-for-primitive-fitting-of-point-clouds,venue:acm-digital-library,PUBLISHED_AT,1.0,url_paper=doi.org
project:surface-defect-detection-via-entity-sparsity-pursuit-with-intrinsic-priors,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:surface-defect-saliency-of-magnetic-tile,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:syncdreamer-generating-multiview-consistent-images-from-a-single-view-image,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:synera,venue:synera,PUBLISHED_AT,1.0,url_primary=www.synera.io
project:synopsys-ai-copilot,venue:synopsys,PUBLISHED_AT,1.0,url_primary=www.synopsys.com
project:synopsys-aso-ai,venue:synopsys,PUBLISHED_AT,1.0,url_primary=www.synopsys.com
project:synopsys-design-da,venue:synopsys,PUBLISHED_AT,1.0,url_primary=www.synopsys.com
project:synopsys-dso-ai,venue:synopsys,PUBLISHED_AT,1.0,url_primary=www.synopsys.com
project:synopsys-fusion-compiler-ai,venue:synopsys,PUBLISHED_AT,1.0,url_primary=www.synopsys.com
project:synopsys-primeshield,venue:synopsys,PUBLISHED_AT,1.0,url_primary=www.synopsys.com
project:synopsys-simpleware,venue:synopsys,PUBLISHED_AT,1.0,url_primary=www.synopsys.com
project:synopsys-tso-ai,venue:synopsys,PUBLISHED_AT,1.0,url_primary=www.synopsys.com
project:synopsys-vso-ai,venue:synopsys,PUBLISHED_AT,1.0,url_primary=www.synopsys.com
project:synthesizing-controlled-microstructures-of-porous-media-using-generative-adversa,venue:nature-portfolio,PUBLISHED_AT,1.0,url_paper=doi.org
project:synthesizing-structured-cad-models-with-equality-saturation-and-inverse-transfor,venue:acm-digital-library,PUBLISHED_AT,1.0,url_paper=doi.org
project:teamcenter-assistant,venue:siemens,PUBLISHED_AT,1.0,url_primary=blogs.sw.siemens.com
project:testfit-site-planning-ai,venue:testfit,PUBLISHED_AT,1.0,url_primary=www.testfit.io
project:text-to-3d-using-gaussian-splatting,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:text-to-cad-blender-add-on,venue:zoo,PUBLISHED_AT,1.0,url_primary=zoo.dev
project:text-to-cad-generation-through-infusing-visual-feedback-in-large-language-models,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:text-to-cadquery-a-new-paradigm-for-cad-generation-with-scalable-large-model-cap,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:text2cad-generating-sequential-cad-models-from-beginner-to-expert-level-text-pro,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:text2cad-text-to-3d-cad-generation-via-technical-drawings,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:text2tex-text-driven-texture-synthesis-via-diffusion-models,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:textmesh-generation-of-realistic-3d-meshes-from-text-prompts,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:thermal-control-of-laser-powder-bed-fusion-using-deep-reinforcement-learning,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=doi.org
project:theseus-a-library-for-differentiable-nonlinear-optimization,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:thingi10k,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:time-series-anomaly-detection-and-classification-with-long-short-term-memory-net,venue:doi-unknown-publisher,PUBLISHED_AT,1.0,url_paper=doi.org
project:tiny-differentiable-simulator,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:tire-defects-classification-using-convolution-architecture-for-fast-feature-embe,venue:doi-unknown-publisher,PUBLISHED_AT,1.0,url_paper=doi.org
project:to3d-ai,venue:to3d,PUBLISHED_AT,1.0,url_primary=to3d.ai
project:tool-life-stage-prediction-in-micro-milling-from-force-signal-analysis-using-mac,venue:asme,PUBLISHED_AT,1.0,url_paper=doi.org
project:tool-remaining-useful-life-prediction-using-feature-extraction-and-machine-learn,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=doi.org
project:toolcad-exploring-tool-using-large-language-models-in-text-to-cad-generation-wit,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:topfarm,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:topology-optimization-accelerated-by-deep-learning,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:topology-optimization-approach-using-a-training-dataset-free-neural-network-repa,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=doi.org
project:topology-optimization-integrated-deep-learning-for-multiphysics-problems,venue:aiaa,PUBLISHED_AT,1.0,url_paper=doi.org
project:topology-optimization-using-convolutional-neural-network,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:topologygan,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:torchmd-net-equivariant-transformers-for-neural-network-based-molecular-potentia,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:torchphysics,venue:github,PUBLISHED_AT,1.0,url_primary=boschresearch.github.io
project:tounn-topology-optimization-using-neural-networks,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:towards-patient-specific-prediction-of-conduction-abnormalities-induced-by-trans,venue:oxford-univ-press,PUBLISHED_AT,1.0,url_paper=doi.org
project:trabeculae-microstructure-parameters-serve-as-effective-predictors-for-marginal,venue:nature-portfolio,PUBLISHED_AT,1.0,url_paper=doi.org
project:traditional-machine-learning-and-deep-learning-for-predicting-melt-pool-cross-se,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:transfer-learning-through-deep-learning-application-to-topology-optimization-of,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:transporter-networks-rearranging-the-visual-world-for-robotic-manipulation,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:trellis,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:tridi,venue:tridi,PUBLISHED_AT,1.0,url_primary=tridi.ai
project:trieste,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:tripo3d,venue:tripo3d,PUBLISHED_AT,1.0,url_primary=www.tripo3d.ai
project:triposr,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:triverse-ai,venue:triverse,PUBLISHED_AT,1.0,url_primary=triverse.ai
project:trnio,venue:trnio,PUBLISHED_AT,1.0,url_primary=www.trnio.com
project:typedschematics-a-block-based-pcb-design-tool-with-real-time-detection-of-common,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:u-fno-an-enhanced-fourier-neural-operator-based-deep-learning-model-for-multipha,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:understanding-and-mitigating-gradient-flow-pathologies-in-physics-informed-neura,venue:siam,PUBLISHED_AT,1.0,url_paper=doi.org
project:understanding-new-machine-learning-architectures-practical-generative-artificial,venue:wolters-kluwer-health,PUBLISHED_AT,1.0,url_paper=doi.org
project:unifying-the-design-space-and-optimizing-linear-and-nonlinear-truss-metamaterial,venue:nature-portfolio,PUBLISHED_AT,1.0,url_paper=doi.org
project:universal-robots-ai-accelerator,venue:universal-robots,PUBLISHED_AT,1.0,url_primary=www.universal-robots.com
project:user-driven-computer-assisted-reverse-engineering-of-editable-cad-assembly-model,venue:asme,PUBLISHED_AT,1.0,url_paper=doi.org
project:utilizing-industry-40-on-the-construction-site-challenges-and-opportunities,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:uv-net,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:variational-physics-informed-neural-networks-for-solving-partial-differential-eq,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:vectorworks-ai-assistant,venue:vectorworks,PUBLISHED_AT,1.0,url_primary=www.vectorworks.net
project:velo3d-flow,venue:velo3d,PUBLISHED_AT,1.0,url_primary=velo3d.com
project:veo-robotics,venue:veobot,PUBLISHED_AT,1.0,url_primary=www.veobot.com
project:vicarious-surgical,venue:vicarioussurgical,PUBLISHED_AT,1.0,url_primary=www.vicarioussurgical.com
project:vizcom,venue:vizcom,PUBLISHED_AT,1.0,url_primary=www.vizcom.ai
project:vxmodel,venue:creaform3d,PUBLISHED_AT,1.0,url_primary=www.creaform3d.com
project:warp-nvidia,venue:github,PUBLISHED_AT,1.0,url_github=github.com
project:when-do-extended-physics-informed-neural-networks-xpinns-improve-generalization,venue:siam,PUBLISHED_AT,1.0,url_paper=doi.org
project:windchill-ai,venue:ptc,PUBLISHED_AT,1.0,url_primary=www.ptc.com
project:wisdem,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:womp-primfusion,venue:womp,PUBLISHED_AT,1.0,url_primary=womp.com
project:wonder3d-single-image-to-3d-using-cross-domain-diffusion,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:xometry-ai-quoting,venue:xometry,PUBLISHED_AT,1.0,url_primary=www.xometry.com
project:xtract3d,venue:polyga,PUBLISHED_AT,1.0,url_primary=www.polyga.com
project:yolov4-mn3-for-pcb-surface-defect-detection,venue:mdpi,PUBLISHED_AT,1.0,url_paper=doi.org
project:z3d,venue:z3d,PUBLISHED_AT,1.0,url_primary=www.z3d.ai
project:zero-1-to-3-zero-shot-one-image-to-3d-object,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:zero-shot-point-cloud-segmentation-by-transferring-geometric-primitives,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:zero123-a-single-image-to-consistent-multi-view-diffusion-base-model,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:zoo-design-studio,venue:zoo,PUBLISHED_AT,1.0,url_primary=docs.zoo.dev
project:zoo-text-to-cad,venue:zoo,PUBLISHED_AT,1.0,url_primary=text-to-cad.zoo.dev
project:zookeeper,venue:zoo,PUBLISHED_AT,1.0,url_primary=docs.zoo.dev
project:zwcad-ai-tools,venue:zwsoft,PUBLISHED_AT,1.0,url_primary=www.zwsoft.com
project:cmr-surgical-versius,person:massimillano-colella,AUTHORED,1.0,other
project:deepxde,person:lu-lu,AUTHORED,1.0,lead
project:fpinns-fractional-physics-informed-neural-networks,person:m-raissi,AUTHORED,1.0,author
project:fpinns-fractional-physics-informed-neural-networks,person:p-perdikaris,AUTHORED,1.0,author
project:fpinns-fractional-physics-informed-neural-networks,person:g-karniadakis,AUTHORED,1.0,author
project:hyperganic,person:lin-kayser,AUTHORED,1.0,founder
project:jitx,person:joshua-pearson,AUTHORED,1.0,lead
project:lumi-ai,person:jason-lango,AUTHORED,1.0,founder
project:matbench,person:alex-dunn,AUTHORED,1.0,other
project:matbench,person:anubhav-jain,AUTHORED,1.0,lead
project:maziarraissihfm-hidden-fluid-mechanics,person:maziar-raissi,AUTHORED,1.0,author
project:maziarraissihfm-hidden-fluid-mechanics,person:alireza-yazdani,AUTHORED,1.0,author
project:maziarraissihfm-hidden-fluid-mechanics,person:george-em-karniadakis,AUTHORED,1.0,author
project:nx-cam-ai-copilot,person:michael-taesch,AUTHORED,1.0,lead
project:partnet,person:kevin-xu,AUTHORED,1.0,other
project:pdebench,person:makoto-takamoto,AUTHORED,1.0,lead
project:pdebench,person:timothy-praditia,AUTHORED,1.0,lead
project:pdebench,person:raphael-leiteritz,AUTHORED,1.0,other
project:pdebench,person:dan-mackinlay,AUTHORED,1.0,other
project:pdebench,person:francesco-alesiani,AUTHORED,1.0,other
project:pdebench,person:mathias-niepert,AUTHORED,1.0,other
project:phiflow,person:nils-thuerey,AUTHORED,1.0,lead
project:pycma,person:nikolaus-hansen,AUTHORED,1.0,author
project:pycma,person:youhei-akimoto,AUTHORED,1.0,author
project:pycma,person:petr-baudis,AUTHORED,1.0,author
project:realpdebench,person:peiyan-hu,AUTHORED,1.0,author
project:realpdebench,person:haodong-feng,AUTHORED,1.0,author
project:realpdebench,person:hongyuan-liu,AUTHORED,1.0,author
project:realpdebench,person:tongtong-yan,AUTHORED,1.0,author
project:realpdebench,person:wenhao-deng,AUTHORED,1.0,author
project:realpdebench,person:tianrun-gao,AUTHORED,1.0,author
project:realpdebench,person:rong-zheng,AUTHORED,1.0,author
project:realpdebench,person:haoren-zheng,AUTHORED,1.0,author
